,open,high,low,close,volume,value
2023-05-24 21:27:00,26849.97152661,26849.97152661,26849.97152661,26849.97152661,0.00221868,59.57149483
2023-05-24 22:45:00,26600.00000001,26600.00000001,26600.0,26600.00000001,0.00050406,13.407996
2023-05-24 22:48:00,26600.0,26600.0,26589.88,26598.20785774,0.01367702,363.80867274
2023-05-24 22:51:00,26513.33,26552.06,26458.576,26500.0,0.31945624,8469.80365483
2023-05-24 22:54:00,26523.32953725,26844.32899688,26523.32953725,26844.32899688,0.15661271,4186.87666437
2023-05-24 23:06:00,26671.76196294,26671.76196294,26671.76196294,26671.76196294,0.03798893,1013.23169819
2023-05-24 23:12:00,26395.0,26395.0,26286.1446384,26286.1446384,0.01900139,501.53547732
2023-05-24 23:15:00,26841.910904,26841.910904,26841.910904,26841.910904,0.01859159,499.03380234
2023-05-24 23:42:00,26281.61000001,26281.61000001,26221.96720762,26281.61000001,0.17648898,4631.09830739
2023-05-24 23:45:00,26207.0429235,26488.15270762,26202.06816212,26488.15270762,0.20180955,5318.49543425
2023-05-25 00:00:00,26623.05212681,26623.05212681,26623.05212681,26623.05212681,0.00663124,176.54384819
2023-05-25 00:03:00,26220.0,26478.61597119,26220.0,26478.61597119,0.01316497,346.87524033
2023-05-25 00:24:00,26220.00000001,26220.00000001,26220.0,26220.00000001,0.00969065,254.088843
2023-05-25 00:36:00,26220.0,26540.0,26220.0,26499.99999999,0.01138543,301.8791576
2023-05-25 01:33:00,26538.40583985,26538.40583985,26538.40583985,26538.40583985,0.01892588,502.26268432
2023-05-25 03:21:00,26409.99999997,26429.99999999,26409.99999997,26409.99999997,0.00541483,143.0587811
2023-05-25 05:12:00,26409.99999997,26409.99999997,26409.99999997,26409.99999997,0.00763488,201.6371808
2023-05-25 07:39:00,26518.30427585,26518.30427585,26518.30427585,26518.30427585,0.00015083,3.99975583
2023-05-25 07:45:00,26220.0,26410.00000009,26217.44173868,26270.3994,0.14068353,3691.82372145
2023-05-25 07:48:00,26518.30427585,26701.16324,26518.30427585,26518.30427585,0.13832938,3673.95841906
2023-05-25 07:51:00,26518.30427585,26518.30427585,26518.30427585,26518.30427585,0.00018854,4.99976109
